episode,timestep,reward,steps,mean_distance,visibility_pct,mean_fraction,mean_fraction_error,target_speed
34360,557357,-275.0,15,5.333,0.0,0,0,0.189
34361,557370,-265.0,13,4.487,0.0,0,0,0.189
34362,557383,-265.0,13,3.435,0.0,0,0,0.189
34363,557396,-265.0,13,5.207,0.0,0,0,0.189
34364,557409,-265.0,13,5.59,0.0,0,0,0.189
34365,557422,-265.0,13,3.843,0.0,0,0,0.189
34366,557436,-270.0,14,3.216,0.0,0,0,0.189
34367,557449,-265.0,13,5.815,0.0,0,0,0.189
34368,557462,-265.0,13,5.916,0.0,0,0,0.189
34369,557476,-270.0,14,7.097,0.0,0,0,0.189
34370,557489,-265.0,13,5.031,0.0,0,0,0.189
34371,557502,-265.0,13,4.138,0.0,0,0,0.189
34372,557515,-265.0,13,6.871,0.0,0,0,0.189
34373,557527,-260.0,12,5.305,0.0,0,0,0.189
34374,557540,-265.0,13,3.807,0.0,0,0,0.189
34375,557554,-270.0,14,6.237,0.0,0,0,0.189
34376,557566,-260.0,12,4.922,0.0,0,0,0.189
34377,557581,-6382.76,15,4.051,73.3,0.0985,0.1515,0.189
34378,557594,-265.0,13,6.296,0.0,0,0,0.189
34379,557607,-265.0,13,4.256,0.0,0,0,0.189
34380,557620,-265.0,13,4.211,0.0,0,0,0.189
34381,557633,-265.0,13,5.099,0.0,0,0,0.189
34382,557646,-265.0,13,5.969,0.0,0,0,0.189
34383,557659,-265.0,13,4.356,0.0,0,0,0.189
34384,557673,-5015.64,14,3.426,35.7,0.0561,0.1939,0.189
34385,557687,-270.0,14,3.773,0.0,0,0,0.189
34386,557700,-265.0,13,4.426,0.0,0,0,0.189
34387,557712,-260.0,12,7.833,0.0,0,0,0.189
34388,557725,-265.0,13,4.815,0.0,0,0,0.189
34389,557738,-265.0,13,3.989,0.0,0,0,0.189
34390,557752,-270.0,14,5.546,0.0,0,0,0.189
34391,557764,-260.0,12,5.98,0.0,0,0,0.189
34392,557776,-260.0,12,3.789,0.0,0,0,0.189
34393,557789,-265.0,13,4.056,0.0,0,0,0.189
34394,557803,-270.0,14,5.507,0.0,0,0,0.189
34395,557815,-260.0,12,3.321,0.0,0,0,0.189
34396,557828,-265.0,13,7.016,0.0,0,0,0.189
34397,557840,-260.0,12,7.304,0.0,0,0,0.189
34398,557854,-270.0,14,4.433,0.0,0,0,0.189
34399,557867,-265.0,13,6.463,0.0,0,0,0.189
34400,557879,-260.0,12,3.421,0.0,0,0,0.189
34401,557893,-270.0,14,3.359,0.0,0,0,0.189
34402,557906,-265.0,13,4.653,0.0,0,0,0.189
34403,557919,-265.0,13,4.552,0.0,0,0,0.189
34404,557932,-265.0,13,3.628,0.0,0,0,0.189
34405,557945,-265.0,13,4.404,0.0,0,0,0.189
34406,557959,-270.0,14,3.687,0.0,0,0,0.189
34407,557972,-265.0,13,5.347,0.0,0,0,0.189
34408,557987,-275.0,15,6.014,0.0,0,0,0.189
34409,558000,-265.0,13,3.838,0.0,0,0,0.189
34410,558013,-265.0,13,4.429,0.0,0,0,0.189
34411,558026,-9220.0,13,4.507,69.2,0.0422,0.2078,0.189
34412,558038,-260.0,12,3.886,0.0,0,0,0.189
34413,558051,-265.0,13,6.201,0.0,0,0,0.189
34414,558064,-265.0,13,3.939,0.0,0,0,0.189
34415,558078,-270.0,14,5.676,0.0,0,0,0.189
34416,558090,-260.0,12,4.857,0.0,0,0,0.189
34417,558104,-5245.0,14,4.487,35.7,0.051,0.199,0.189
34418,558118,-270.0,14,3.596,0.0,0,0,0.189
34419,558131,-265.0,13,4.257,0.0,0,0,0.189
34420,558143,-260.0,12,3.35,0.0,0,0,0.189
34421,558156,-265.0,13,3.303,0.0,0,0,0.189
34422,558169,-265.0,13,3.867,0.0,0,0,0.189
34423,558183,-270.0,14,3.569,0.0,0,0,0.189
34424,558197,-270.0,14,4.131,0.0,0,0,0.189
34425,558213,-280.0,16,6.01,0.0,0,0,0.189
34426,558225,-260.0,12,3.951,0.0,0,0,0.189
34427,558238,-265.0,13,4.664,0.0,0,0,0.189
34428,558251,-265.0,13,4.952,0.0,0,0,0.189
34429,558265,-1928.27,14,3.282,35.7,0.1422,0.1078,0.189
34430,558278,-265.0,13,6.489,0.0,0,0,0.189
34431,558291,-265.0,13,6.021,0.0,0,0,0.189
34432,558305,-10551.36,14,3.613,78.6,0.0662,0.1838,0.189
34433,558318,-265.0,13,5.6,0.0,0,0,0.189
34434,558331,-265.0,13,4.141,0.0,0,0,0.189
34435,558344,-265.0,13,3.302,0.0,0,0,0.189
34436,558357,-265.0,13,3.031,0.0,0,0,0.189
34437,558370,-265.0,13,5.545,0.0,0,0,0.189
34438,558383,-265.0,13,3.061,0.0,0,0,0.189
34439,558396,-265.0,13,6.855,0.0,0,0,0.189
34440,558409,-265.0,13,5.684,0.0,0,0,0.189
34441,558422,-265.0,13,5.087,0.0,0,0,0.189
34442,558436,-270.0,14,6.91,0.0,0,0,0.189
34443,558450,-270.0,14,5.078,0.0,0,0,0.189
34444,558464,-270.0,14,4.77,0.0,0,0,0.189
34445,558478,-270.0,14,6.208,0.0,0,0,0.189
34446,558490,-260.0,12,5.903,0.0,0,0,0.189
34447,558503,-265.0,13,5.984,0.0,0,0,0.189
34448,558516,-265.0,13,3.368,0.0,0,0,0.189
34449,558529,-265.0,13,3.737,0.0,0,0,0.189
34450,558542,-265.0,13,6.104,0.0,0,0,0.189
34451,558556,-270.0,14,5.25,0.0,0,0,0.189
34452,558571,-275.0,15,4.748,0.0,0,0,0.189
34453,558583,-260.0,12,6.32,0.0,0,0,0.189
34454,558596,-265.0,13,3.487,0.0,0,0,0.189
34455,558609,-265.0,13,4.159,0.0,0,0,0.189
34456,558623,-270.0,14,6.095,0.0,0,0,0.189
34457,558639,-280.0,16,7.399,0.0,0,0,0.189
34458,558652,-265.0,13,6.456,0.0,0,0,0.189
34459,558666,-270.0,14,6.24,0.0,0,0,0.189
34460,558679,-265.0,13,5.587,0.0,0,0,0.189
34461,558692,-265.0,13,6.462,0.0,0,0,0.189
34462,558704,-260.0,12,3.653,0.0,0,0,0.189
34463,558717,-265.0,13,3.682,0.0,0,0,0.189
34464,558730,-265.0,13,4.35,0.0,0,0,0.189
34465,558743,-265.0,13,4.611,0.0,0,0,0.189
34466,558755,-260.0,12,7.066,0.0,0,0,0.189
34467,558768,-265.0,13,3.285,0.0,0,0,0.189
34468,558781,-265.0,13,3.877,0.0,0,0,0.189
34469,558795,-270.0,14,3.406,0.0,0,0,0.189
34470,558808,-265.0,13,6.496,0.0,0,0,0.189
34471,558823,-275.0,15,3.313,0.0,0,0,0.189
34472,558836,-265.0,13,5.527,0.0,0,0,0.189
34473,558849,-265.0,13,3.617,0.0,0,0,0.189
34474,558863,-270.0,14,4.009,0.0,0,0,0.189
34475,558877,-270.0,14,5.517,0.0,0,0,0.189
34476,558892,-275.0,15,3.525,0.0,0,0,0.189
34477,558904,-260.0,12,3.801,0.0,0,0,0.189
34478,558916,-260.0,12,3.542,0.0,0,0,0.189
34479,558929,-265.0,13,4.023,0.0,0,0,0.189
34480,558942,-265.0,13,6.092,0.0,0,0,0.189
34481,558955,-265.0,13,3.32,0.0,0,0,0.189
34482,558968,-265.0,13,6.561,0.0,0,0,0.189
34483,558981,-265.0,13,3.734,0.0,0,0,0.189
34484,558994,-265.0,13,4.101,0.0,0,0,0.189
34485,559007,-265.0,13,4.47,0.0,0,0,0.189
34486,559021,-270.0,14,3.746,0.0,0,0,0.189
34487,559034,-265.0,13,7.209,0.0,0,0,0.189
34488,559046,-260.0,12,4.567,0.0,0,0,0.189
34489,559058,-260.0,12,3.938,0.0,0,0,0.189
34490,559071,-265.0,13,3.669,0.0,0,0,0.189
34491,559085,-270.0,14,5.919,0.0,0,0,0.189
34492,559097,-260.0,12,4.571,0.0,0,0,0.189
34493,559109,-260.0,12,4.288,0.0,0,0,0.19
34494,559123,-270.0,14,5.221,0.0,0,0,0.19
34495,559136,-265.0,13,4.002,0.0,0,0,0.19
34496,559149,-265.0,13,4.608,0.0,0,0,0.19
34497,559163,-7235.0,14,4.206,50.0,0.0633,0.1867,0.19
34498,559176,-265.0,13,4.62,0.0,0,0,0.19
34499,559190,-270.0,14,4.403,0.0,0,0,0.19
34500,559203,-265.0,13,5.35,0.0,0,0,0.19
34501,559216,-265.0,13,4.038,0.0,0,0,0.19
34502,559229,-265.0,13,3.773,0.0,0,0,0.19
34503,559241,-260.0,12,7.296,0.0,0,0,0.19
34504,559254,-265.0,13,4.35,0.0,0,0,0.19
34505,559267,-265.0,13,3.838,0.0,0,0,0.19
34506,559281,-3152.33,14,3.93,35.7,0.0908,0.1592,0.19
34507,559293,-260.0,12,4.357,0.0,0,0,0.19
34508,559307,-270.0,14,3.342,0.0,0,0,0.19
34509,559322,-275.0,15,3.594,0.0,0,0,0.19
34510,559335,-265.0,13,4.699,0.0,0,0,0.19
34511,559349,-270.0,14,4.096,0.0,0,0,0.19
34512,559362,-265.0,13,6.601,0.0,0,0,0.19
34513,559376,-270.0,14,6.748,0.0,0,0,0.19
34514,559389,-265.0,13,6.748,0.0,0,0,0.19
34515,559402,-265.0,13,5.182,0.0,0,0,0.19
34516,559415,-265.0,13,4.824,0.0,0,0,0.19
34517,559428,-265.0,13,2.877,0.0,0,0,0.19
34518,559441,-265.0,13,4.67,0.0,0,0,0.19
34519,559456,-275.0,15,4.19,0.0,0,0,0.19
34520,559469,-265.0,13,6.171,0.0,0,0,0.19
34521,559483,-270.0,14,4.21,0.0,0,0,0.19
34522,559495,-260.0,12,4.686,0.0,0,0,0.19
34523,559508,-265.0,13,6.753,0.0,0,0,0.19
34524,559522,-270.0,14,3.884,0.0,0,0,0.19
34525,559535,-265.0,13,6.773,0.0,0,0,0.19
34526,559549,-270.0,14,4.872,0.0,0,0,0.19
34527,559562,-265.0,13,6.319,0.0,0,0,0.19
34528,559575,-265.0,13,3.923,0.0,0,0,0.19
34529,559589,-270.0,14,6.173,0.0,0,0,0.19
34530,559603,-270.0,14,5.259,0.0,0,0,0.19
34531,559616,-265.0,13,4.201,0.0,0,0,0.19
34532,559628,-260.0,12,5.811,0.0,0,0,0.19
34533,559642,-270.0,14,3.788,0.0,0,0,0.19
34534,559655,-265.0,13,4.632,0.0,0,0,0.19
34535,559668,-265.0,13,5.097,0.0,0,0,0.19
34536,559681,-265.0,13,4.688,0.0,0,0,0.19
34537,559694,-265.0,13,7.051,0.0,0,0,0.19
34538,559707,-265.0,13,4.786,0.0,0,0,0.19
34539,559720,-265.0,13,6.155,0.0,0,0,0.19
34540,559734,-270.0,14,4.301,0.0,0,0,0.19
34541,559747,-265.0,13,6.672,0.0,0,0,0.19
34542,559760,-265.0,13,6.112,0.0,0,0,0.19
34543,559773,-265.0,13,3.829,0.0,0,0,0.19
34544,559786,-265.0,13,6.524,0.0,0,0,0.19
34545,559798,-260.0,12,2.982,0.0,0,0,0.19
34546,559812,-270.0,14,6.688,0.0,0,0,0.19
34547,559825,-265.0,13,4.426,0.0,0,0,0.19
34548,559838,-265.0,13,7.206,0.0,0,0,0.19
34549,559851,-265.0,13,7.509,0.0,0,0,0.19
34550,559864,-265.0,13,5.741,0.0,0,0,0.19
34551,559877,-265.0,13,3.323,0.0,0,0,0.19
34552,559890,-265.0,13,3.201,0.0,0,0,0.19
34553,559903,-265.0,13,4.932,0.0,0,0,0.19
34554,559917,-5245.0,14,3.762,35.7,0.0363,0.2137,0.19
34555,559931,-270.0,14,4.874,0.0,0,0,0.19
34556,559944,-4365.35,13,3.063,53.8,0.0993,0.1507,0.19
34557,559957,-265.0,13,7.849,0.0,0,0,0.19
34558,559971,-270.0,14,6.701,0.0,0,0,0.19
34559,559985,-270.0,14,3.133,0.0,0,0,0.19
34560,559997,-260.0,12,5.875,0.0,0,0,0.19
34561,560010,-265.0,13,5.917,0.0,0,0,0.19
34562,560022,-260.0,12,4.698,0.0,0,0,0.19
34563,560035,-265.0,13,6.764,0.0,0,0,0.19
34564,560048,-265.0,13,4.794,0.0,0,0,0.19
34565,560063,-275.0,15,3.346,0.0,0,0,0.19
34566,560075,-260.0,12,3.425,0.0,0,0,0.19
34567,560087,-260.0,12,4.977,0.0,0,0,0.19
34568,560101,-270.0,14,4.345,0.0,0,0,0.19
34569,560114,-265.0,13,5.811,0.0,0,0,0.19
34570,560127,-265.0,13,3.828,0.0,0,0,0.19
34571,560139,-260.0,12,4.307,0.0,0,0,0.19
34572,560152,-265.0,13,5.569,0.0,0,0,0.19
34573,560165,-265.0,13,7.008,0.0,0,0,0.19
34574,560178,-265.0,13,5.664,0.0,0,0,0.19
34575,560190,-260.0,12,3.823,0.0,0,0,0.19
34576,560203,-265.0,13,3.618,0.0,0,0,0.19
34577,560215,-260.0,12,3.296,0.0,0,0,0.19
34578,560227,-260.0,12,3.135,0.0,0,0,0.19
34579,560240,-265.0,13,5.1,0.0,0,0,0.19
34580,560252,-260.0,12,6.907,0.0,0,0,0.19
34581,560266,-270.0,14,4.25,0.0,0,0,0.19
34582,560280,-270.0,14,7.486,0.0,0,0,0.19
34583,560293,-265.0,13,4.427,0.0,0,0,0.19
34584,560306,-265.0,13,7.056,0.0,0,0,0.19
34585,560319,-265.0,13,6.128,0.0,0,0,0.19
34586,560332,-265.0,13,3.716,0.0,0,0,0.19
34587,560346,-270.0,14,4.241,0.0,0,0,0.19
34588,560360,-270.0,14,3.526,0.0,0,0,0.19
34589,560373,-265.0,13,7.575,0.0,0,0,0.19
34590,560385,-260.0,12,4.956,0.0,0,0,0.19
34591,560398,-265.0,13,4.19,0.0,0,0,0.19
34592,560413,-275.0,15,5.17,0.0,0,0,0.19
34593,560426,-265.0,13,5.646,0.0,0,0,0.19
34594,560440,-270.0,14,5.099,0.0,0,0,0.19
34595,560453,-265.0,13,5.15,0.0,0,0,0.19
34596,560466,-265.0,13,6.193,0.0,0,0,0.19
34597,560481,-275.0,15,4.973,0.0,0,0,0.19
34598,560494,-265.0,13,4.414,0.0,0,0,0.19
34599,560508,-270.0,14,6.7,0.0,0,0,0.19
34600,560522,-270.0,14,6.468,0.0,0,0,0.19
34601,560534,-260.0,12,3.124,0.0,0,0,0.19
34602,560547,-265.0,13,6.997,0.0,0,0,0.19
34603,560561,-270.0,14,6.79,0.0,0,0,0.19
34604,560575,-270.0,14,4.418,0.0,0,0,0.19
34605,560588,-265.0,13,3.984,0.0,0,0,0.19
34606,560602,-270.0,14,5.136,0.0,0,0,0.19
34607,560615,-265.0,13,4.87,0.0,0,0,0.19
34608,560628,-265.0,13,4.089,0.0,0,0,0.19
34609,560640,-260.0,12,3.726,0.0,0,0,0.19
34610,560653,-265.0,13,3.019,0.0,0,0,0.19
34611,560667,-4250.0,14,4.003,28.6,0.0183,0.2317,0.19
34612,560680,-265.0,13,3.72,0.0,0,0,0.19
34613,560693,-265.0,13,4.594,0.0,0,0,0.19
34614,560707,-270.0,14,4.069,0.0,0,0,0.19
34615,560721,-270.0,14,3.708,0.0,0,0,0.19
34616,560735,-270.0,14,3.887,0.0,0,0,0.19
34617,560749,-270.0,14,5.636,0.0,0,0,0.19
34618,560761,-260.0,12,6.8,0.0,0,0,0.19
34619,560773,-260.0,12,7.108,0.0,0,0,0.19
34620,560786,-265.0,13,4.096,0.0,0,0,0.19
34621,560799,-265.0,13,4.806,0.0,0,0,0.19
34622,560811,-260.0,12,5.582,0.0,0,0,0.19
34623,560824,-265.0,13,3.477,0.0,0,0,0.19
34624,560837,-265.0,13,7.167,0.0,0,0,0.19
34625,560851,-270.0,14,4.753,0.0,0,0,0.19
34626,560864,-3250.0,13,4.373,23.1,0.0173,0.2327,0.19
34627,560877,-265.0,13,6.975,0.0,0,0,0.19
34628,560891,-270.0,14,6.452,0.0,0,0,0.19
34629,560905,-270.0,14,3.623,0.0,0,0,0.19
34630,560919,-270.0,14,6.847,0.0,0,0,0.19
34631,560933,-9225.0,14,6.001,64.3,0.0294,0.2206,0.19
34632,560946,-265.0,13,4.706,0.0,0,0,0.19
34633,560960,-270.0,14,6.049,0.0,0,0,0.19
34634,560973,-265.0,13,5.269,0.0,0,0,0.19
34635,560986,-265.0,13,3.773,0.0,0,0,0.19
34636,561000,-270.0,14,3.891,0.0,0,0,0.19
34637,561013,-265.0,13,5.799,0.0,0,0,0.19
34638,561026,-265.0,13,3.885,0.0,0,0,0.19
34639,561039,-265.0,13,4.44,0.0,0,0,0.19
34640,561053,-270.0,14,3.667,0.0,0,0,0.19
34641,561066,-265.0,13,5.116,0.0,0,0,0.19
34642,561078,-260.0,12,6.724,0.0,0,0,0.19
34643,561091,-265.0,13,4.941,0.0,0,0,0.19
34644,561104,-265.0,13,4.673,0.0,0,0,0.19
34645,561116,-260.0,12,4.398,0.0,0,0,0.19
34646,561129,-265.0,13,3.192,0.0,0,0,0.19
34647,561142,-265.0,13,4.727,0.0,0,0,0.19
34648,561155,-265.0,13,6.09,0.0,0,0,0.19
34649,561169,-270.0,14,7.376,0.0,0,0,0.19
34650,561182,-265.0,13,5.455,0.0,0,0,0.19
34651,561195,-265.0,13,3.541,0.0,0,0,0.19
34652,561210,-275.0,15,4.7,0.0,0,0,0.19
34653,561223,-265.0,13,6.9,0.0,0,0,0.19
34654,561237,-270.0,14,3.168,0.0,0,0,0.19
34655,561251,-270.0,14,6.807,0.0,0,0,0.19
34656,561264,-265.0,13,4.259,0.0,0,0,0.19
34657,561277,-265.0,13,6.982,0.0,0,0,0.19
34658,561290,-265.0,13,3.311,0.0,0,0,0.19
34659,561303,-265.0,13,4.273,0.0,0,0,0.19
34660,561315,-260.0,12,4.307,0.0,0,0,0.19
34661,561328,-265.0,13,7.026,0.0,0,0,0.19
34662,561341,-265.0,13,6.3,0.0,0,0,0.19
34663,561355,-270.0,14,7.306,0.0,0,0,0.19
34664,561368,-265.0,13,6.144,0.0,0,0,0.19
34665,561381,-265.0,13,4.388,0.0,0,0,0.19
34666,561394,-265.0,13,4.191,0.0,0,0,0.19
34667,561407,-265.0,13,3.54,0.0,0,0,0.19
34668,561421,-270.0,14,4.365,0.0,0,0,0.19
34669,561435,-270.0,14,4.993,0.0,0,0,0.19
34670,561450,-275.0,15,4.214,0.0,0,0,0.19
34671,561464,-270.0,14,6.274,0.0,0,0,0.19
34672,561477,-265.0,13,3.792,0.0,0,0,0.19
34673,561490,-265.0,13,5.415,0.0,0,0,0.19
34674,561502,-260.0,12,3.157,0.0,0,0,0.19
34675,561516,-270.0,14,5.731,0.0,0,0,0.19
34676,561530,-6781.45,14,3.618,92.9,0.1139,0.1361,0.19
34677,561543,-265.0,13,4.621,0.0,0,0,0.19
34678,561557,-270.0,14,3.53,0.0,0,0,0.19
34679,561569,-260.0,12,3.701,0.0,0,0,0.19
34680,561582,-265.0,13,6.749,0.0,0,0,0.19
34681,561594,-260.0,12,6.884,0.0,0,0,0.19
34682,561607,-265.0,13,4.462,0.0,0,0,0.19
34683,561620,-265.0,13,4.819,0.0,0,0,0.19
34684,561633,-265.0,13,3.601,0.0,0,0,0.19
34685,561646,-265.0,13,3.495,0.0,0,0,0.19
34686,561659,-265.0,13,3.167,0.0,0,0,0.19
34687,561673,-270.0,14,7.612,0.0,0,0,0.19
34688,561686,-265.0,13,5.562,0.0,0,0,0.19
34689,561698,-260.0,12,6.56,0.0,0,0,0.19
34690,561711,-265.0,13,3.946,0.0,0,0,0.19
34691,561724,-265.0,13,4.869,0.0,0,0,0.19
34692,561740,-280.0,16,5.741,0.0,0,0,0.19
34693,561753,-265.0,13,4.406,0.0,0,0,0.19
34694,561766,-265.0,13,4.959,0.0,0,0,0.19
34695,561778,-260.0,12,6.076,0.0,0,0,0.19
34696,561792,-270.0,14,5.115,0.0,0,0,0.19
34697,561806,-270.0,14,3.314,0.0,0,0,0.19
34698,561818,-260.0,12,6.038,0.0,0,0,0.19
34699,561831,-265.0,13,6.221,0.0,0,0,0.19
34700,561844,-265.0,13,5.763,0.0,0,0,0.19
34701,561858,-270.0,14,3.394,0.0,0,0,0.19
34702,561870,-260.0,12,5.596,0.0,0,0,0.19
34703,561884,-270.0,14,5.609,0.0,0,0,0.19
34704,561897,-265.0,13,3.739,0.0,0,0,0.19
34705,561910,-265.0,13,4.242,0.0,0,0,0.19
34706,561924,-270.0,14,7.106,0.0,0,0,0.19
34707,561938,-1265.0,14,4.451,7.1,0.0049,0.2451,0.19
34708,561952,-270.0,14,4.497,0.0,0,0,0.19
34709,561965,-265.0,13,5.995,0.0,0,0,0.19
34710,561978,-265.0,13,3.425,0.0,0,0,0.19
34711,561990,-260.0,12,5.936,0.0,0,0,0.19
34712,562003,-265.0,13,4.033,0.0,0,0,0.19
34713,562015,-260.0,12,4.506,0.0,0,0,0.19
34714,562027,-260.0,12,5.736,0.0,0,0,0.19
34715,562040,-265.0,13,3.225,0.0,0,0,0.19
34716,562052,-260.0,12,3.871,0.0,0,0,0.19
34717,562064,-260.0,12,5.165,0.0,0,0,0.19
34718,562077,-265.0,13,3.923,0.0,0,0,0.19
34719,562090,-265.0,13,4.896,0.0,0,0,0.19
34720,562103,-265.0,13,6.099,0.0,0,0,0.19
34721,562117,-9775.7,14,3.95,85.7,0.0728,0.1772,0.19
34722,562130,-265.0,13,5.484,0.0,0,0,0.19
34723,562143,-265.0,13,3.816,0.0,0,0,0.19
34724,562157,-270.0,14,3.377,0.0,0,0,0.19
34725,562171,-4250.0,14,4.54,28.6,0.0139,0.2361,0.19
34726,562185,-270.0,14,4.808,0.0,0,0,0.19
34727,562198,-265.0,13,5.953,0.0,0,0,0.19
34728,562211,-265.0,13,4.257,0.0,0,0,0.19
34729,562224,-265.0,13,5.033,0.0,0,0,0.19
34730,562238,-270.0,14,6.569,0.0,0,0,0.19
34731,562251,-265.0,13,4.442,0.0,0,0,0.19
34732,562265,-270.0,14,3.981,0.0,0,0,0.19
34733,562279,-270.0,14,3.44,0.0,0,0,0.19
34734,562293,-270.0,14,6.401,0.0,0,0,0.19
34735,562306,-265.0,13,4.01,0.0,0,0,0.19
34736,562319,-265.0,13,3.575,0.0,0,0,0.19
34737,562331,-260.0,12,4.392,0.0,0,0,0.19
34738,562345,-270.0,14,6.04,0.0,0,0,0.19
34739,562358,-265.0,13,5.908,0.0,0,0,0.19
34740,562370,-260.0,12,3.849,0.0,0,0,0.19
34741,562384,-270.0,14,5.315,0.0,0,0,0.19
34742,562396,-260.0,12,4.847,0.0,0,0,0.19
34743,562410,-270.0,14,7.082,0.0,0,0,0.19
34744,562424,-270.0,14,3.883,0.0,0,0,0.19
34745,562437,-265.0,13,6.691,0.0,0,0,0.19
34746,562449,-260.0,12,5.15,0.0,0,0,0.19
34747,562462,-265.0,13,3.641,0.0,0,0,0.19
34748,562476,-270.0,14,5.115,0.0,0,0,0.19
34749,562490,-270.0,14,5.279,0.0,0,0,0.19
34750,562505,-275.0,15,6.832,0.0,0,0,0.19
34751,562519,-270.0,14,3.979,0.0,0,0,0.19
34752,562532,-265.0,13,4.36,0.0,0,0,0.19
34753,562545,-265.0,13,6.719,0.0,0,0,0.19
34754,562559,-270.0,14,5.7,0.0,0,0,0.19
34755,562572,-265.0,13,5.452,0.0,0,0,0.19
34756,562585,-265.0,13,5.217,0.0,0,0,0.19
34757,562598,-265.0,13,4.733,0.0,0,0,0.19
34758,562611,-265.0,13,7.298,0.0,0,0,0.19
34759,562623,-260.0,12,4.102,0.0,0,0,0.19
34760,562636,-265.0,13,3.96,0.0,0,0,0.19
34761,562650,-270.0,14,5.019,0.0,0,0,0.19
34762,562662,-260.0,12,4.735,0.0,0,0,0.19
34763,562676,-270.0,14,4.086,0.0,0,0,0.19
34764,562689,-265.0,13,4.002,0.0,0,0,0.19
34765,562702,-265.0,13,4.061,0.0,0,0,0.19
34766,562716,-270.0,14,6.101,0.0,0,0,0.19
34767,562728,-260.0,12,4.067,0.0,0,0,0.19
34768,562741,-265.0,13,6.138,0.0,0,0,0.19
34769,562757,-280.0,16,6.729,0.0,0,0,0.19
34770,562771,-270.0,14,4.134,0.0,0,0,0.19
34771,562784,-265.0,13,4.849,0.0,0,0,0.19
34772,562797,-265.0,13,4.285,0.0,0,0,0.19
34773,562812,-275.0,15,7.068,0.0,0,0,0.19
34774,562827,-7772.81,15,4.182,73.3,0.083,0.167,0.19
34775,562840,-265.0,13,3.203,0.0,0,0,0.19
34776,562853,-265.0,13,6.586,0.0,0,0,0.19
34777,562865,-260.0,12,4.238,0.0,0,0,0.19
34778,562878,-265.0,13,3.76,0.0,0,0,0.19
34779,562892,-270.0,14,5.041,0.0,0,0,0.19
34780,562905,-265.0,13,4.701,0.0,0,0,0.19
34781,562919,-7601.31,14,5.048,57.1,0.0688,0.1812,0.19
34782,562932,-265.0,13,5.537,0.0,0,0,0.19
34783,562945,-265.0,13,6.204,0.0,0,0,0.19
34784,562959,-270.0,14,4.034,0.0,0,0,0.19
34785,562972,-265.0,13,3.264,0.0,0,0,0.19
34786,562985,-265.0,13,4.819,0.0,0,0,0.19
34787,562997,-260.0,12,4.702,0.0,0,0,0.19
34788,563010,-265.0,13,3.635,0.0,0,0,0.19
34789,563024,-270.0,14,3.527,0.0,0,0,0.19
34790,563037,-265.0,13,6.532,0.0,0,0,0.19
34791,563051,-270.0,14,5.252,0.0,0,0,0.19
34792,563063,-260.0,12,3.434,0.0,0,0,0.19
34793,563078,-275.0,15,5.046,0.0,0,0,0.19
34794,563090,-260.0,12,6.5,0.0,0,0,0.19
34795,563103,-265.0,13,4.249,0.0,0,0,0.19
34796,563115,-260.0,12,7.799,0.0,0,0,0.19
34797,563129,-270.0,14,4.566,0.0,0,0,0.19
34798,563142,-265.0,13,4.196,0.0,0,0,0.19
34799,563156,-270.0,14,5.698,0.0,0,0,0.19
34800,563169,-265.0,13,4.392,0.0,0,0,0.19
34801,563182,-265.0,13,5.324,0.0,0,0,0.19
34802,563196,-270.0,14,3.434,0.0,0,0,0.19
34803,563209,-265.0,13,6.532,0.0,0,0,0.191
34804,563224,-275.0,15,5.09,0.0,0,0,0.191
34805,563236,-260.0,12,5.918,0.0,0,0,0.191
34806,563250,-270.0,14,5.336,0.0,0,0,0.191
34807,563264,-270.0,14,6.087,0.0,0,0,0.191
34808,563277,-265.0,13,5.151,0.0,0,0,0.191
34809,563290,-265.0,13,3.757,0.0,0,0,0.191
34810,563303,-265.0,13,4.185,0.0,0,0,0.191
34811,563316,-265.0,13,5.893,0.0,0,0,0.191
34812,563330,-270.0,14,4.14,0.0,0,0,0.191
34813,563344,-270.0,14,4.374,0.0,0,0,0.191
34814,563357,-265.0,13,5.267,0.0,0,0,0.191
34815,563370,-265.0,13,4.93,0.0,0,0,0.191
34816,563383,-265.0,13,5.39,0.0,0,0,0.191
34817,563396,-265.0,13,4.198,0.0,0,0,0.191
34818,563408,-260.0,12,5.923,0.0,0,0,0.191
34819,563421,-265.0,13,3.881,0.0,0,0,0.191
34820,563434,-265.0,13,6.114,0.0,0,0,0.191
34821,563448,-270.0,14,3.796,0.0,0,0,0.191
34822,563460,-260.0,12,4.866,0.0,0,0,0.191
34823,563472,-260.0,12,5.253,0.0,0,0,0.191
34824,563484,-260.0,12,6.826,0.0,0,0,0.191
34825,563497,-265.0,13,5.252,0.0,0,0,0.191
34826,563511,-5055.1,14,4.07,64.3,0.1024,0.1476,0.191
34827,563525,-270.0,14,4.072,0.0,0,0,0.191
34828,563540,-7718.39,15,4.316,73.3,0.0925,0.1575,0.191
34829,563554,-270.0,14,4.961,0.0,0,0,0.191
34830,563567,-265.0,13,3.263,0.0,0,0,0.191
34831,563580,-265.0,13,6.993,0.0,0,0,0.191
34832,563594,-270.0,14,4.402,0.0,0,0,0.191
34833,563608,-270.0,14,5.637,0.0,0,0,0.191
34834,563621,-265.0,13,3.956,0.0,0,0,0.191
34835,563634,-265.0,13,4.535,0.0,0,0,0.191
